data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7680772,231,ETH3287,3287,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Lude Hitosa,Huruta,8.15,39.35,1,Oromiya Media Network,International,People protested in Huruta as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Huruta.,1,1613082627,ETH
7680773,231,ETH3267,3267,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Shala,Aje,7.2833,38.35,1,Oromiya Media Network,International,"People protested in Aje, west Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed two protesters in Aje.",2,1618529887,ETH
7680774,231,ETH3272,3272,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Bale,Mena,Bale,6.4167,39.75,1,Oromiya Media Network,International,People protested in Bale as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Bale.,1,1613082627,ETH
7680775,231,ETH3278,3278,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Bale,Dinsho,Dinsho,7.1,39.7833,1,Oromiya Media Network,International,"People protested in Dinsho, Bale, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed three protesters in Dinsho.",3,1613082627,ETH
7680776,231,ETH3281,3281,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Golo Oda,Doyo,8.5722,41.5019,1,Oromiya Media Network,International,People protested in Doyo as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Doyo.,1,1618529889,ETH
7680777,231,ETH3298,3298,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Kellem Wollega,Dale Wabera,Kake,8.9333,35.05,1,Oromiya Media Network,International,People protested in Kake as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester.,1,1618529890,ETH
7680778,231,ETH3292,3292,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Bale,Robe Town,Robe,7.1198,40.007,1,Oromiya Media Network,International,"People protested in Robe, Bale, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. In Robe, soldiers allegedly shot and killed three protesters.",3,1618529890,ETH
7680779,231,ETH3269,3269,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Asela town,Asela,7.95,39.1333,2,Oromiya Media Network,International,"People protested in Chobessa, Haji Dibu, Hayo and Edo in Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in each town, and two protesters in Edo.",5,1618529888,ETH
7680780,231,ETH3273,3273,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Bekoji town,Bekoji,7.5333,39.25,1,Oromiya Media Network,International,"People protested in Bekoji, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Bekoji.",1,1618529888,ETH
7680781,231,ETH3290,3290,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Gedeb Asasa,Kubsa,7.25,39.3333,1,Oromiya Media Network,International,"People protested in Kubsa, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Qubsa.",1,1618529890,ETH
7680782,231,ETH3294,3294,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Tena,Ticho,7.8,39.4333,1,Oromiya Media Network,International,"People protested in Ticho, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed four protesters in Ticho.",4,1613082627,ETH
7680783,231,ETH3289,3289,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Goro Gutu,Kobo,9.3833,41.4667,1,Oromiya Media Network,International,"People protested in Kobo, East Hararge, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. In Kobo, soldiers allegedly shot and killed at least two protesters. Another died from his wounds a month later.",3,1618529889,ETH
7679760,231,ETH3261,3261,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Amigna,Adele,7.7833,39.8167,1,Oromiya Media Network,International,"People protested in Adele, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. At least one person was shot and killed by police in Adele.",1,1613075984,ETH
7680784,231,ETH3291,3291,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Munessa,Munessa,7.5833,38.9,1,Oromiya Media Network,International,"People protested in Munessa, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Munessa.",1,1613082627,ETH
6410768,231,ETH3226,3226,8/6/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Toke Kutaye,Jeldu,9.0167,37.6667,1,Oromiya Media Network,International,"People protested in Jeldu, West Shewa, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia.",0,1575999998,ETH
7680786,231,ETH3282,3282,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Teachers (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Wellega,Gimbi town,Gimbi,9.1667,35.8333,2,Oromiya Media Network,International,"Soldiers allegedly shot and killed a teacher protester in Kiltu Karra, West Walaga.",1,1618529889,ETH
6410770,231,ETH3232,3232,8/6/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,Oromiya Media Network,International,"People protested in Moyale, Borena, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia.",0,1575999998,ETH
7680787,231,ETH3271,3271,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Shewa,Bako Tibe,Bako,9.1333,37.05,1,Oromiya Media Network,International,"People protested in Bako, west Shewa, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Bako.",1,1613082627,ETH
7680791,231,ETH3283,3283,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Shirka,Gobesa,7.6167,39.5,1,Oromiya Media Network,International,"People protested in Gobesa, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed two protesters in Gobesso.",2,1613082627,ETH
7680792,231,ETH3274,3274,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Bale,Rayitu,Bishan Oda,6.7,41.1667,2,Oromiya Media Network,International,"People protested in Rayitu, Bale, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. In Rayitu soldiers allegedly shot and killed two protesters. The following day, armed farmers ambushed a military unit, killing seven soldiers, capturing one, and leaving several farmers injured.",2,1618529888,ETH
7680793,231,ETH3277,3277,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Wellega,Leka Dulecha,Diga,8.9333,36.5833,2,Oromiya Media Network,International,"People protested in Leka Dulecha, east Wellega, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed two protesters in Leeqa Dullacha.",2,1613082627,ETH
7680794,231,ETH3288,3288,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Kersa,Kersa,9.455,41.8664,1,Oromiya Media Network,International,"People protested in Kersa, east Haraghe, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Kersa.",1,1618529889,ETH
7680795,231,ETH3295,3295,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,North Shewa,Yaya Gulele,Wabe,9.6333,38.65,1,Oromiya Media Network,International,"People protested in Wabe, east Shewa, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed two protesters in Wabe.",2,1618529890,ETH
7680796,231,ETH3266,3266,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Adaba,Adaba,7,39.4,1,Oromiya Media Network,International,"People protested in Adaba, west Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed 18 protesters in Adaba.",18,1618529887,ETH
7680799,231,ETH3280,3280,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Dodola town,Dodola,6.9833,39.1833,2,Oromiya Media Network,International,"People protested in Serofta, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Serofta.",1,1618529889,ETH
7771935,231,ETH3279,3279,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa urban,Gende Kore,Dire Dawa,9.6008,41.8499,1,Oromiya Media Network,International,People protested in Dire Dawa as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed a protester in Dire Dawa.,1,1618529888,ETH
7771949,231,ETH3293,3293,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Arsi,Seru,Seru,7.6756,40.2014,2,Oromiya Media Network,International,"People protested in Seru, Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Soldiers allegedly shot and killed four protesters in Seru.",4,1617057651,ETH
7904302,231,ETH3253,3253,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia); Health Workers (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Harari,Harari,Abadir,Harar,9.3122,42.1238,1,Oromiya Media Network,International,"Doctors and nurses protested in Harar, East Wellega, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Police allegedly shot and killed at least one protester.",1,1619193802,ETH
6411060,231,ETH3207,3207,8/6/16,2016,1,Protests,Peaceful protest,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Hararge,Goro Gutu,Bate,9.4,41.2333,1,Oromiya Media Network,International,"People protested in Bate, West Hararghe, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia.",0,1618529881,ETH
7679797,231,ETH3263,3263,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Police Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Haro Maya,Dhangago,9.467,41.917,1,Oromiya Media Network,International,"People protested in Dhangago, East Hararghe, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. Police allegedly shot and killed at least one protester in Dhangago.",1,1618529887,ETH
7679543,231,ETH3245,3245,8/6/16,2016,1,Protests,Excessive force against protesters,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,Military Forces of Ethiopia (1991-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Arsi,Arsi Negele town,Arsi Negele,7.3333,38.6667,1,Oromiya Media Network,International,"People protested in Negele, West Arsi, as part of a grand protest by Oromo people against the government agenda that took place across more than 200 cities and towns in Oromia. At least one person was shot and killed by soldiers in Negele.",1,1618529885,ETH
